Id,Deck,Name,Text,Version
40631,Davos Seewert,Loyal zur Krone,"**Sobald ein Feind an einer Panikprobe scheitert:**

Bestimme 1 befreundete Einheit innerhalb **Langer Reichweite** zum Ziel. Heile 1 **Wunde** jener befreundeten Einheit für jede **Wunde**, die jener Feind bei dieser Probe erlitten hat, aber maximal bis zu 3.
Falls du [CROWN] kontrollierst, füge der feindlichen Einheit +1 **Wunde** zu und heile +1 **Wunde** der befreundeten Einheit  *(aber maximal bis zu 4)*.",2021-S03
40632,Davos Seewert,Friedensverhandlung,"**Sobald eine befreundete
Einheit aktiviert wird:**

Jene Einheit kann in diesem Zug
keine Aktionen durchführen.
Bestimme 1 Feind innerhalb
**Kurzer Reichweite** zum Ziel.
Er wird aktiviert, aber führt
keine Aktionen durch.

Falls diese Karte Davos’ Einheit
zum Ziel hat, darfst du beide
Einheiten 2 **Wunden** heilen lassen.",2021
40633,Andru Estermont,Angriffsbefehle,"**Sobald eine befreundete zivile
Einheit eine Zone auf der
Taktiktafel beansprucht:**

Ersetze den Effekt
jener Zone durch:

*1 befreundete Kampfeinheit
führt 1 Angriffsaktion durch.*

*Falls diese Karte Andru
Estermonts Einheit zum
Ziel hat, darf sie stattdessen
1 Ansturmaktion durchführen.*",2021
40634,Andru Estermont,Rücksichtslose Raserei,"**Sobald eine befreundete
Einheit einen Nahkampfangriff
durchführt, bevor die
Angriffswürfel geworfen werden:**

Dieser Angriff erhält **Grausam**
und es wird der höchste
Angriffswürfelwert verwendet.
Nachdem dieser Angriff
abgeschlossen worden ist,
erleidet der Angreifer 2 **Wunden**,
–1 **Wunde** für jede seiner
vernichteten Schlachtreihen.",2021
40635,Andru Estermont,Angriffsrausch,"**Sobald eine befreundete Einheit eine
Ansturmaktion durchführt, bevor
die Würfel für die Bewegungsweite
des Ansturms geworfen werden:**

Die Würfe für die Bewegungsweite
des Ansturms dieser Einheit zählen
automatisch, als hättest du eine 6
gewürfelt, und ihre Nahkampfangriffe
erhalten **Kritischer Treffer**.

Nachdem dieser Angriff abgeschlossen
worden ist, wird der Angreifer
**Verwundbar**, es sei denn, der Angreifer
ist Andru Estermonts Einheit.",2021
40636,Axell Florent,Feuriger Ansturm,"**Sobald eine befreundete Einheit eine Ansturmaktion durchführt, bevor jene Aktion abgehandelt wird:**

Jene Einheit zählt automatisch, als hätte sie bei allen Würfen für die Bewegungsweite des Ansturms eine 6 gewürfelt, und Feinde, gegen die sie einen erfolgreichen Ansturm durchführt, werden **Panisch**.
Nachdem dieser Angriff abgeschlossen worden ist, wird der Angreifer **Verwundbar**, es sei denn, der Angreifer ist eine R’hllor-Einheit.",2021-S03
40637,Axell Florent,R’hllors Zorn,"**Sobald eine befreundete zivile
Einheit eine Zone auf der
Taktiktafel beansprucht:**

Ersetze den Effekt jener Zone durch:

*Bestimme 1 feindliche
Kampfeinheit zum Ziel.*

*Jener Feind muss 1 Panikprobe ablegen und erhält –1 auf das Ergebnis der Probe für jede feindliche R’hllor-Einheit innerhalb **Kurzer Reichweite**. Bei einem Fehlschlag
wird er neben dem Erleiden von **Wunden**
zudem **Verwundbar** und **Geschwächt**.*",2021
40638,Axell Florent,Feurige Entschlossenheit,"**Sobald eine R’hllor-Einheit aktiviert wird:**

Diese Einheit legt eine Moralprobe ab. 
Bei Bestehen muss 1 Feind, der mit dieser Einheit im Nahkampf ist, 1 Panikprobe ablegen und erhält –1 auf das Ergebnis der Panikprobe für jede verbleibende Schlachtreihe dieser Einheit.
Bei einem Fehlschlag wird 1 Feind, der mit dieser Einheit im Nahkampf ist, **Panisch**.",2021-S03
40639,"Stannis Baratheon, König der Mauer",Einberufung,"**Sobald eine befreundete Kavallerie-Einheit eine Rückzugsaktion durchführt, bevor die Würfel für die Bewegungsreichweite des Rückzugs geworfen werden:**

Feinde, aus deren Nahkampf sich diese Einheit löst, können sich nicht drehen. Nachdem diese Einheit ihre Rückzugsaktion abgeschlossen hat, darf sie 1 Manöveraktion durchführen.

Falls diese Karte Stannis Baratheons Einheit zum Ziel hat, heilt sie zudem 1W3 **Wunden**, +1 **Wunde** für jede ihrer vernichteten Schlachtreihen.",2021
40640,"Stannis Baratheon, König der Mauer",Im Laufschritt!,"**Sobald eine befreundete Kavallerie-Einheit, die nicht im Nahkampf ist, aktiviert wird:**

Ein Mal in diesem Zug, falls jene Einheit eine Manöveraktion durchführt, erhält sie +3 [MOVEMENT] für jene Manöveraktion. Dann wird sie **Verwundbar**.",2021
40641,"Stannis Baratheon, König der Mauer",Reitet sie nieder!,"**Sobald ein Feind eine Manöver-, Marsch- oder Rückzugsaktion beendet:** 

Bestimme 1 befreundete Kavallerie-Einheit innerhalb **Langer Reichweite** zum Ziel, die eine Ansturmaktion gegen jenen Feind durchführen kann.

Sie führt 1 Ansturmaktion gegen jenen Feind durch. Falls sie einen erfolgreichen Ansturm gegen jenen Feind durchführt, führt sie keinen Nahkampfangriff durch, sondern jener Feind wird stattdessen **Panisch** und erleidet 2 Treffer für jede verbleibende Schlachtreihe dieser Einheit.",2021
40642,"Justin Massie, Der Lächler",Rückzug und Neuformierung,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 2 befreundete Infanterie-Einheiten innerhalb **Langer Reichweite** zueinander zum Ziel. Entferne bis zu 4 Figuren von 1 dieser Einheiten. Heile ebenso viele **Wunden** der anderen Einheit.

Du darfst dann 1 Verstärkung von 1 dieser Einheiten zu der anderen bewegen (ersetze wie gewohnt eine Figur in jener Einheit und achte auf die üblichen Verstärkungsbeschränkungen) oder tausche 2 befreundete Verstärkungen jener Einheiten.",2021
40643,"Justin Massie, Der Lächler",Plötzlicher Rückzug,"**Nachdem ein Feind einen Nahkampfangriff abgeschlossen hat:**

Bestimme den Verteidiger zum Ziel. Er führt 1 Rückzugsaktion durch.

Falls diese Karte Justin Massies Einheit zum Ziel hat, darf sie alle Würfe für die Bewegungsweite des Rückzugs neu werfen.",2021
40644,"Justin Massie, Der Lächler",Wertvolle Vorräte,"**Nachdem ein Feind einen Nahkampfangriff abgeschlossen hat:**

Bestimme den Verteidiger zum Ziel. Er legt alle Zustandsmarker ab. Falls er 1 vernichtete Schlachtreihe hat, heilt er 1 **Wunde**. Falls er 2 vernichtete Schlachtreihen hat, heilt er 3 **Wunden**. Falls diese Karte Justin Massies Einheit zum Ziel hat, heilt sie +1 **Wunde**.",2021
40645,"Renly Baratheon, König des Südens",Vermessenheit,"**Sobald ein Feind eine Manöver-, Marsch- oder Rückzugsaktion beendet:**

Bestimme 1 befreundete Infanterie-Einheit innerhalb **Langer Reichweite** zum Ziel, die eine Ansturmaktion gegen jenen Feind durchführen kann.

Sie wird **Verwundbar** und führt 1 Ansturmaktion gegen jenen Feind durch. Falls sie einen erfolgreichen Ansturm gegen jenen Feind durchführt, führt sie keinen Nahkampfangriff durch, sondern jener Feind erleidet 2 Treffer für jede verbleibende Schlachtreihe dieser Einheit. Falls diese Karte Renly Baratheons Einheit zum Ziel hat, darf sie alle Würfel für die Bewegungsreichweite des Ansturms neu werfen.",2021
40646,"Renly Baratheon, König des Südens",Ritter des Sommers,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel.
Jene Einheit legt 1 Moralprobe ab. Für jede Zone, die du zwischen [CROWN] und [LETTER] kontrollierst, erhält sie +1 auf das Ergebnis der Moralprobe.
Bei Bestehen muss jeder Feind, der mit ihr im Nahkampf ist, eine Panikprobe ablegen.
Falls diese Karte Renly Baratheons Einheit zum Ziel hat, muss bei Bestehen stattdessen jeder Feind innerhalb **Kurzer Reichweite** 1 Panikprobe ablegen.",2021-S03
40647,"Renly Baratheon, König des Südens",Luxuriöses Feldlager,"**Sobald eine feindliche zivile Einheit eine Zone auf der Taktiktafel beansprucht:**

Nachdem der Effekt jener Zone abgehandelt worden ist, bewege jene zivile Einheit auf eine beliebige freie Zone.
Falls du sie von der [CROWN]- oder [LETTER]-Zone wegbewegt hast, bestimme 1 feindliche Kampfeinheit zum Ziel. Sie muss 1 Panikprobe ablegen.",2021-S03
40701,Targaryen Basisdeck,Überrennen,"**Sobald eine befreundete
Einheit nachsetzt:**

Statt nachzusetzen, führt diese
Einheit 1 Ansturmaktion durch.

Falls du [HORSE] kontrollierst,
darf sie alle Würfel für
die Bewegungsweite des
Ansturms neu werfen.",2021
40702,Targaryen Basisdeck,Plötzlicher Rückzug,"**Nachdem ein Feind
einen Nahkampfangriff
abgeschlossen hat:**

Der Verteidiger führt
1 Rückzugsaktion durch.",2021
40703,Targaryen Basisdeck,Rasche Neuaufstellung,"**Zu Beginn eines
beliebigen Zuges:**

Bestimme 1 befreundete
Kampfeinheit zum Ziel. Sie
wird um 2 Zoll verschoben.

Falls du [HORSE] kontrollierst, führt
jene Einheit stattdessen eine
Manöveraktion durch, bei der
sie sich 3 Zoll bewegen darf.",2021
40704,Targaryen Basisdeck,Feuer und Blut,"**Sobald eine befreundete Einheit eine Ansturmaktion durchführt, nachdem die Würfel für die Bewegungsweite des Ansturms geworfen worden sind:**

Wähle 1 der folgenden Effekte. Falls du [HORSE] kontrollierst, wähle stattdessen 2 Effekte:
• Diese Einheit darf in diesem Zug alle Würfel für die Bewegungsweite des Ansturms neu werfen.
• Falls diese Einheit einen erfolgreichen Ansturm durchführt, erhalten ihre Nahkampfangriffe in diesem Zug **Spaltschlag**.
• Falls diese Einheit einen erfolgreichen Ansturm durchführt, erhalten ihre Nahkampfangriffe in diesem Zug **Grausam**.",2021-S03
40705,Targaryen Basisdeck,Schlachtfeldkontrolle,"**Sobald eine zivile Einheit die [HORSE]-Zone beansprucht:**

Falls es eine befreundete zivile Einheit war, darfst du den Effekt jener Zone ersetzen durch:

*1 befreundete Kampfeinheit führt 1 Manöver- oder Rückzugsaktion mit +1 [MOVEMENT] durch. Jeder Feind, aus dessen Nahkampf sie sich löst, wird **Geschwächt**.

Falls es eine feindliche zivile Einheit war, nachdem der Effekt jener Zone abgehandelt worden ist, verschiebe 1 befreundete Kampfeinheit um 3 Zoll.*",2021-S02
40706,Targaryen Basisdeck,Unaufhaltsames Vorrücken,"**Sobald eine befreundete Einheit eine Marschaktion beendet:**

Bestimme alle Feinde innerhalb **Kurzer Reichweite** zum Ziel. Sie werden **Geschwächt**./
**Sobald eine befreundete Einheit nachsetzt:**
Jene Einheit erhält +3 [MOVEMENT], sobald sie während dieses Nachsetzens ein Manöver durchführt.",2021-S03
40707,Targaryen Basisdeck,Blut des Drachen,"**Zu Beginn eines beliebigen Zuges:**

Bestimme 1 befreundete Kampfeinheit
zum Ziel und lege diese Karte bis zum
Ende der Partie an sie an. Sobald eine
befreundete Einheit vernichtet wird,
lege 1 **Befehlsmarker** auf diese Karte.

Solange auf dieser Karte ein
**Befehlsmarker** liegt, erhalten die
Nahkampfangriffe der angelegten
Einheit +1 Angriffswürfel und diese
Einheit erleidet –1 **Wunde**, wenn
sie an einer Panikprobe scheitert.",2021
40708,Khal Drogo,ADDRIVAT!,"**Sobald Khal Drogos Einheit aktiviert wird:**

Bestimme 1 Feind innerhalb **Langer
Reichweite** zum Ziel und lege diese Karte
bis zum Ende der Runde an ihn an.

Solange diese Karte an diesem Feind
anliegt, erhalten die Nahkampfangriffe auf
diesen Feind **Kritischer Treffer**. Sobald
jener Feind vernichtet wird, erhalte
1 Siegpunkt. Falls diese Karte entfernt wird
und jener Feind nicht vernichtet worden
ist, erhält dein Gegner 1 Siegpunkt. /
**Zu Beginn eines befreundeten Zuges:**

Ziehe 1 Taktikkarte.",2021
40709,Khal Drogo,Berittener Angriff,"**Sobald eine befreundete Kavallerie-
Einheit während ihrer Aktivierung
ihre Aktion auswählt, bevor jene
Aktion abgehandelt wird:**

Als ihre Aktion darf sich jene Einheit drehen
und dann 1 Marschaktion durchführen,
auch wenn sie im Nahkampf ist. Sie darf sich
bei diesem Marsch durch Feinde hindurchbewegen.
Feinde, aus deren Nahkampf
sie sich löst, dürfen sich nicht drehen.

Nachdem dieser Marsch abgeschlossen
worden ist, erleidet 1 Feind, durch den
sie sich hindurchbewegt hat, 1 **Wunde**,
+1 **Wunde** für jede verbleibende
Schlachtreihe jenes Feindes.",2021
40710,Khal Drogo,Angriffsbefehle,"**Sobald eine befreundete zivile Einheit eine Zone auf der Taktiktafel beansprucht:**

Ersetze den Effekt jener Zone durch:

*1 befreundete Kampfeinheit führt
1 Angriffsaktion durch.*

*Falls diese Karte Khal Drogos Einheit zum Ziel hat, darf sie stattdessen 1 Ansturmaktion durchführen.* /
**Entferne vor Spielbeginn die
Taktikkarte „Plötzlicher Rückzug“
aus deinem Taktikdeck und
ersetze sie durch diese Karte.**",2021
40711,Khal Drogo,Mit gutem Beispiel voran,"**Nachdem Khal Drogos Einheit
einen Angriff abgeschlossen hat:**

Lege diese Karte bis zum Ende der
Runde an 1 andere befreundete Einheit
innerhalb **Langer Reichweite** an.

Solange diese Karte an dieser Einheit
anliegt, erhält diese Einheit +2 auf
das Ergebnis von Panikproben und
ihre Nahkampfangriffe erhalten
+1 auf den Trefferwurf. /
**Zu Beginn eines befreundeten Zuges:**

Ziehe 1 Taktikkarte.",2021
40712,Jorah Mormont,Aufstellen,"**Sobald eine befreundete
Kavallerie-Einheit, die
nicht im Nahkampf
ist, aktiviert wird:**

Ein Mal in diesem Zug,
falls jene Einheit eine
Manöveraktion durchführen
würde, darf sie stattdessen
3 **Wunden** heilen und
1 Zustandsmarker ablegen.",2021
40713,Jorah Mormont,Verrat,"**Sobald eine befreundete zivile
Einheit eine Zone auf der
Taktiktafel beansprucht:**

Ersetze den Effekt jener Zone durch:

*Erhalte 1 Siegpunkt, ziehe 1 Taktikkarte
und heile 3 **Wunden** von Jorah Mormonts
Einheit. Dein Gegner darf dann die Karte
**Verrat** bis zum Ende der Partie an 1 deiner
befreundeten Kampfeinheiten anlegen.
Solange diese Karte an jener Einheit
anliegt, immer wenn sie aktiviert wird,
erleidet sie 1 **Wunde**. Sobald sie vernichtet
wird, erhält dein Gegner 1 Siegpunkt.*",2021
40714,Jorah Mormont,Opportunist,"**Sobald eine befreundete
Einheit einen Nahkampfangriff
durchführt, bevor die
Angriffswürfel geworfen werden:**

Falls der Verteidiger in dieser Runde
noch nicht aktiviert worden ist,
dürfen bei diesem Angriff beliebig
viele Angriffswürfel neu geworfen
werden und er erhält **Präzision**
oder **Grausam**. Falls der Angreifer
Jorah Mormonts Einheit ist, erhält
der Angriff stattdessen beides.",2021
40715,Jorah Mormont,Täuschungsmanöver,"**Sobald eine befreundete Einheit einen
erfolgreichen Ansturm durchführt:**

Falls sie die Front des Feindes
berührt, lege das Bewegungstableau
dieser Einheit stattdessen an eine
beliebige Flanke jenes Feindes an.

Falls sie eine Flanke des Feindes berührt,
lege das Bewegungstableau dieser Einheit
stattdessen an den Rücken jenes Feindes an. /
**Entferne vor Spielbeginn die
Taktikkarte „Überrennen“ aus
deinem Taktikdeck und ersetze
sie durch diese Karte.**",2021
40716,Belwas,Erbärmlicher Versuch,"**Sobald eine befreundete Einheit eine Panikprobe besteht, wenn sie mit einem Nahkampfangriff angegriffen worden ist:**

Bestimme den Angreifer zum Ziel. Er erleidet 2 Treffer für jede verbleibende Schlachtreihe dieser Einheit.
Falls der Verteidiger Belwas’ Einheit war, wird er zudem **Geschwächt**./
**Entferne vor Spielbeginn die Taktikkarte „Schlachtfeldkontrolle“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021-S03
40717,Belwas,Meisterhafte Parade,"**Sobald eine feindliche Kampfeinheit einen Nahkampfangriff durchführt, nachdem die Verteidigungswürfel geworfen worden sind:**

Für jeden abgewehrten Treffer erleidet der Angreifer 1 Treffer.

Falls der Verteidiger Belwas’ Einheit ist, erleidet der Angreifer –1 auf das Ergebnis von Verteidigungswürfen für diese Treffer.",2021-S01
40718,Belwas,Nützlicher Tod,"**Sobald eine befreundete
Kavallerie- oder Infanterie-
Einheit vernichtet wird:**

Bevor jene Einheit entfernt wird,
führt sie 1 Nahkampfangriff auf den
Angreifer durch und verwendet dabei
ihren niedrigsten Angriffswürfelwert.
Falls diese Karte Belwas’ Einheit zum
Ziel hat, erhält sie +2 Angriffswürfel.

Falls dieser Angriff den Verteidiger
vernichtet, wird deine befreundete
Einheit nicht vernichtet, sondern
verbleibt mit 1 Figur im Spiel.",2021
40719,Belwas,Zählt die Schnitte,"**Nachdem ein Feind einen Nahkampfangriff abgeschlossen hat:**

Bestimme den Verteidiger zum Ziel. Lege diese Karte an ihn an, bis er einen Feind mit einem Angriff vernichtet. Sobald diese Karte entfernt wird, erhalte 1 Siegpunkt.
Solange diese Karte an dieser Einheit anliegt, kann sie keine **Wunden** heilen, erhält aber +2 auf das Ergebnis von Moralproben und verwendet bei Nahkampfangriffen immer ihren höchsten Angriffswürfelwert. 
Dein Gegner erhält 1 Siegpunkt, sobald sie vernichtet wird.",2021-S03
40720,Barristan Selmy,Ausdauernder Angriff,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls diese Einheit den Zug im Nahkampf mit dem Verteidiger begonnen hat, verwendet sie ihren höchsten Angriffswürfelwert.
Falls diese Karte Barristans Einheit zum Ziel hat, darf sie beliebig viele Angriffswürfel neu werfen. /
**Entferne vor Spielbeginn die Taktikkarte „Plötzlicher Rückzug“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021-S03
40721,Barristan Selmy,Kampfgeschick,"**Sobald ein Feind zum
Ziel einer Fähigkeit oder
Taktikkarte bestimmt wird:**

Du darfst 1 Zustandsmarker von
jenem Feind ausgeben. Falls du
das tust, hebe den Effekt jener
Fähigkeit oder Taktikkarte auf. /
**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit,
die im Nahkampf ist, zum Ziel. Lege
1 Zustandsmarker von jener Einheit ab.",2021
40722,Barristan Selmy,Legendäre Kühnheit,"**Zu Beginn der Runde:**

Bestimme Barristan Selmys Einheit zum
Ziel und lege diese Karte bis zum Ende
der Runde an sie an. Solange diese Karte
an dieser Einheit anliegt, sobald diese
Einheit eine Panikprobe besteht, werden
alle Feinde innerhalb **Kurzer Reichweite**
**Panisch**. Falls diese Einheit vernichtet wird,
erhält dein Gegner 1 Siegpunkt. Sobald
diese Karte entfernt wird, falls diese Einheit
im Nahkampf ist, erhalte 1 Siegpunkt. /
**Zu Beginn eines beliebigen Zuges:**

Ziehe 1 Taktikkarte.",2021
40723,Barristan Selmy,Der Sieg ist hart,"**Nachdem eine befreundete Einheit eine Panikprobe bestanden hat:**

Lege diese Karte an jene Einheit an, bis sie an einer Panikprobe scheitert.
Solange diese Karte an dieser Einheit anliegt, erhalten die Nahkampfangriffe dieser Einheit **Spaltschlag** und +1 auf den Trefferwurf.
Sobald diese Karte enfernt wird, wird diese Einheit **Geschwächt** und **Verwundbar**.",2021-S03
40724,Grauer Wurm,Befehle erteilen,"**Sobald die Einheit deines
Heerführers aktiviert wird:**

Diese Einheit kann in diesem Zug keine
Aktionen durchführen. Bestimme stattdessen
1 andere befreundete Einheit innerhalb
**Langer Reichweite** zum Ziel. Sie führt
eine Angriffs- oder Ansturmaktion durch. /
**Zu Beginn eines beliebigen Zuges:**

Bestimme 1 befreundete Kampfeinheit
zum Ziel. Lege 1 **Befehlsmarker** von
jener Einheit ab. Sie darf jenen Befehl
in dieser Runde erneut verwenden.",2021
40725,Grauer Wurm,Peitschenhieb,"**Nachdem ein Feind einen
Nahkampfangriff abgeschlossen hat:**

Falls der Verteidiger nicht vernichtet wurde, erleidet der Angreifer 2 **Wunden** für jede vernichtete Schlachtreihe des Verteidigers. Falls der Verteidiger Grauer Wurms Einheit ist, wird der Angreifer zudem **Verwundbar**. /
**Entferne vor Spielbeginn die
Taktikkarte „Blut des Drachen“
aus deinem Taktikdeck und
ersetze sie durch diese Karte.**",2021
40726,Grauer Wurm,Durchhaltevermögen,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit
zum Ziel und lege diese Karte bis zum
Ende der Partie an sie an. Solange
diese Karte an dieser Einheit anliegt,
erhalten die Angriffe dieser Einheit die
folgenden Effekte basierend auf der
Spielrunde *(die Effekte sind kumulativ)*:

**3+:** Die Einheit darf beliebig
viele Fehlschläge neu werfen.

**4+:** **Spaltschlag**

**5+:** **Kritischer Treffer**

**6+:** +2 Angriffswürfel",2021
40727,Grauer Wurm,Vergeltung des Drachen,"**Sobald eine befreundete
Einheit von einem feindlichen
Angriff vernichtet wird:**

Bestimme jenen Feind zum Ziel
und lege diese Karte bis zum
Ende der Partie an ihn an.

Solange diese Karte an diesem Feind
anliegt, sobald jener Feind vernichtet
wird, erhalte 1 Siegpunkt. Sobald
jener Feind angegriffen wird, falls
Grauer Wurms Einheit innerhalb
**Kurzer Reichweite** zu ihm ist,
wird jener Feind **Verwundbar**.",2021
40728,Daenerys Targaryen,Dracarys!,"**Sobald Daenerys’ Einheit aktiviert wird:**

Statt eine Aktion durchzuführen, bestimme 1 befreundete Drogon-, Rhaegal-, oder Viserion-Einheit innerhalb **Kurzer Reichweite** zum Ziel. 
Sie führt 1 Nahkampfangriffsaktion durch./
**Zu Beginn eines beliebigen Zuges:**

Ziehe 1 Taktikkarte.",2021-S03
40729,Daenerys Targaryen,Flug des Drachen,"**Sobald ein Feind seine Bewegung innerhalb Kurzer Reichweite zu Daenerys’ Einheit beendet:**

Bestimme 1 befreundete Drogon-, Rhaegal- oder Viserion-Einheit zum Ziel. Sie führt 1 Manöveraktion durch./
**Zu Beginn eines beliebigen Zuges:** 

Ziehe 1 Taktikkarte.",2021-S03
40730,Daenerys Targaryen,Versprechen des Feuers,"**Sobald eine feindliche zivile
Einheit aktiviert wird:**

Falls jene zivile Einheit in dieser Aktivierung eine Zone auf der Taktiktafel beansprucht, lege diese Karte an 1 feindliche Kampfeinheit an. Sie muss 1 Panikprobe ablegen.
Falls sie bei dieser Probe oder von einer Drogon-, Rhaegal- oder Viserion-Einheit vernichtet wird, solange diese Karte an dieser Einheit anliegt, erhalte 1 Siegpunkt.
Falls 1 deiner Drogon-, Rhaegal- oder Viserion-Einheiten vernichtet wird, entferne diese Karte und dein Gegner erhält 1 Siegpunkt.",2021
40731,Daenerys Targaryen,Fleisch gewordenes Feuer,"**Sobald ein Feind eine befreundete Drogon-, Rhaegal- oder Viserion-Einheit angreift, nachdem die Verteidigungswürfel geworfen worden sind:**

Der Verteidiger erleidet nur 1 **Wunde** für je 2 nicht abgewehrte Treffer./
**Entferne vor Spielbeginn die Taktikkarte „Überrennen“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021-S03
40732,Daenerys Targaryen,Überlegenheit der Targaryens,"**Nachdem ein Feind einen Angriff abgeschlossen hat:**

Jener Feind muss 1 Panikprobe ablegen. Falls jener Feind mit Daenerys Einheit im Nahkampf ist, erleidet er –1 auf das Ergebnis und bei einem Fehlschlag +1 **Wunde** für jede verbleibende Schlachtreihe des Verteidigers.",2021-S03
40733,Daenerys Targaryen,Gegenkomplott,"**Sobald ein Gegner eine Taktikkarte spielt, bevor jene Karte abgehandelt wird:**

Wirf einen Würfel. Bei 3+ hebst du die Effekte jener Taktikkarte auf.
Falls du [CROWN] oder [SWORDS] kontrollierst, hebst du die Effekte jener Taktikkarte bei 2+ auf. 
Falls du beide Zonen kontrollierst, ist der Wurf automatisch erfolgreich./
**Entferne vor Spielbeginn die Taktikkarte „Rasche Neuaufstellung“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021-S03
40734,Daenerys Targaryen,Machtunterwerfung,"**Sobald eine feindliche Kampfeinheit aktiviert wird:**

Jener Feind muss eine Panikprobe ablegen. Für jede Zone, die du zwischen [CROWN] und [SWORDS] kontrollierst, erleidet er –1 auf das Ergebnis der Panikprobe.
Bei einem Fehlschlag kann er bis zum Ende des Zuges nicht zum Ziel von befreundeten Taktikkarten bestimmt werden und verliert alle Fähigkeiten.",2021-S03
40735,Daenerys Targaryen,Unbarmherzige Beispiele,"**Nachdem eine befreundete Einheit einen
Nahkampfangriff abgeschlossen hat:**

Falls dieser Angriff eine feindliche Schlachtreihe
vernichtet hat, bestimme 1 anderen Feind
innerhalb **Langer Reichweite** zu jenem Feind
zum Ziel. Er wird **Panisch**.
Falls dieser Angriff den Feind vernichtet,
platziere zudem 1 Leichenhaufen mit den
folgenden Schlüsselwörtern vollständig
innerhalb **Kurzer Reichweite** und
nicht auf anderen Geländeteilen:

• **Einschränkend**

• **Zur Erinnerung**: Feinde erleiden –1 auf das
Ergebnis von Moralproben und +1 **Wunde**,
wenn sie an einer Panikprobe scheitern,
solange sie innerhalb **Kurzer Reichweite** sind.",2021
40736,Daario Naharis,Verhandlungen des Söldners,"**Sobald eine befreundete zivile
Einheit eine Zone auf der
Taktiktafel beansprucht:**

Ersetze den Effekt jener
Zone durch:

*Bis zum Ende der Runde zählst du,
als würdest du [MONEY] kontrollieren.
Heile 2 **Wunden** von 1 befreundeten
Kampfeinheit. Falls das eine
Sturmkrähen-Einheit ist, heile
+1 **Wunde** für jede vernichtete
Schlachtreihe jener Einheit.*",2021
40737,Daario Naharis,Wagemut des Söldners,"**Zu Beginn eines
befreundeten Zuges:**

Bestimme 1 befreundete
Kampfeinheit zum Ziel. Jene
Einheit legt 1 Moralprobe ab.
Falls das eine Sturmkrähen-
Einheit ist, erhält sie +2 auf das
Ergebnis der Moralprobe.

Bei Bestehen bestimme 1 Feind
innerhalb **Langer Reichweite**. Er
wird **Panisch** und **Geschwächt**.",2021
40738,Daario Naharis,Rücksichtslose Schläge,"**Sobald eine befreundete
Einheit einen Nahkampfangriff
durchführt, bevor die
Angriffswürfel geworfen werden:**

Dieser Angriff erhält **Kritischer Treffer**
und **Präzision**. Der Angreifer erleidet
1 **Wunde** für jede gewürfelte 1
auf einem Angriffswürfel.

Falls diese Karte eine Sturmkrähen-
Einheit zum Ziel hat, verwendet
dieser Angriff seinen höchsten
Angriffswürfelwert.",2021
40739,Daario Naharis,Unüberlegte Offensive,"**Zu Beginn einer beliebigen Runde:**

Bestimme 1 befreundete Kampfeinheit.
Jene Einheit führt 1 Angriffsaktion durch.

Nachdem jener Angriff abgeschlossen
worden ist, darf dein Gegner
1 zivile Einheit aktivieren. /
**Entferne vor Spielbeginn die
Taktikkarte „Feuer und Blut“
aus deinem Taktikdeck und
ersetze sie durch diese Karte.**",2021
40740,"Marselen, Heerführer der Männer der Mutter",Anhänger der Drachen,"**Sobald eine befreundete zivile Einheit die [SWORDS]-Zone beansprucht:**

Ersetze den Effekt jener Zone durch:

*Stelle 1 Befreite-Einheit vollständig innerhalb **Langer Reichweite** zu einem befreundeten Aufstellungsrand oder innerhalb **Kurzer Reichweite** zu Marselens Einheit auf und mindestens 1 Zoll von jeder feindlichen Einheit entfernt.*",2021
40741,"Marselen, Heerführer der Männer der Mutter",Vernichtender Zusammenstoß,"**Sobald eine befreundete Einheit eine Ansturmaktion durchführt, nachdem die Würfel für die Bewegungsweite des Ansturms geworfen worden sind:**

Feinde, gegen die diese Einheit einen erfolgreichen Ansturm durchgeführt hat, werden **Panisch** und **Verwundbar**.
Falls diese Karte Marselens Einheit zum Ziel hat, darf diese Einheit alle Würfel für die Bewegungsweite des Ansturms neu werfen.",2021-S03
40742,"Marselen, Heerführer der Männer der Mutter",Schlachtruf,"**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Jene Einheit legt 1 Moralprobe ab.
Bei Bestehen bestimme 1 Feind innerhalb **Langer Reichweite** zum Ziel. Er wird **Panisch** oder **Verwundbar**.
Falls sie Marselens Einheit ist, wird er bei Bestehen stattdessen **Panisch** und **Verwundbar**.",2021-S03
