Faction,Deck,Unit,Name,Text,Id,Remove,Version
Greyjoy,Greyjoy Basic Deck,,Finger Dance,"**Start of a friendly Turn:**

Target 1 friendly Combat Unit. Attach this card to them until the end of the game.
While attached, when performing a Melee Attack, before Attack Dice are rolled, the Attacker may suffer up to 2 Wounds. For each Wound suffered, choose 1:
• The Defender becomes **Panicked**.
• The Defender becomes **Vulnerable**.
• This Attack may re-roll any Attack Dice.",40805,,S04
Greyjoy,Greyjoy Basic Deck,,Raiding Call,"**When a friendly Greyjoy 
Infantry Unit Activates:**

Remove up to 3 models and up to 1 Pillage token from 1 other friendly Greyjoy Infantry unit in Long Range. Restore 1+ that many Wounds to this unit and place the removed Pillage token on this unit.

If any player Controls [MONEY], 1 friendly Greyjoy Infantry unit gains 1 Pillage token.",40806,,S04
Greyjoy,Greyjoy Basic Deck,,"Bless With Stone,
Bless With Steel","**When a friendly Combat
Unit Activates:**

Target 1 enemy engaged
with that unit. For each of that
enemy's destroyed ranks,
this unit restores 2 Wounds.

If you Control [MONEY] or [SWORDS], restore
+1 Wound or remove 1 Condition
token from that unit for each
of those zones you Control.",40807,,2021
Greyjoy,"Asha Greyjoy, The Kraken's Daughter",20801,"Ironborn
Mettle","**When a friendly unit
passes a Morale Test:**

Restore 2 Wounds to that unit.

If that friendly unit is in Short
Range of Asha Greyjoy's unit,
restore +1 Wound for each
of their destroyed ranks.",40808,,2021
Greyjoy,"Asha Greyjoy, The Kraken's Daughter",20801,"Raider
Bravery","**When a friendly unit
passes a Morale Test:**

Attach this card to that unit
until it fails a Morale Test.

While attached, when this unit
Attacks, if it has full ranks, it gains +1
Attack Die. Otherwise, it is treated
as having +1 rank for Attack Dice.",40809,,2021
Greyjoy,"Asha Greyjoy, The Kraken's Daughter",20801,War Cry,"**When a friendly Combat
Unit Activates:**

That unit performs 1 Morale Test.

On a success, target 1 enemy in 
Long Range. It becomes **Panicked** 
or **Vulnerable**.

If this is Asha's unit, on a success, 
it becomes **Panicked** and 
**Vulnerable** instead.",40810,,2021-S03
Greyjoy,"Victarion Greyjoy, The Iron Captain",20803,"Rush of
Aggression","**When a friendly unit performs
a Charge Action, before rolling
Charge Distance dice:**

This unit automatically counts
as rolling a 6 on all Charge
Distance dice and their Melee
Attack gains **Critical Blow**.

After this Attack has been
completed, unless the Attacker
is Victarion Greyjoy's unit,
they become **Vulnerable**.",40811,,2021
Greyjoy,"Victarion Greyjoy, The Iron Captain",20803,"Assault
Orders","**When a friendly NCU Claims a zone:**

Replace that zone's effect with:

<i>1 friendly Combat Unit performs 1 Melee Attack Action using its lowest Attack Die Value.</i>

<i>If this targets Victarion Greyjoy's unit, it may perform 1 Charge Action using its lowest Attack Die Value instead.</i>",40812,,S06
Greyjoy,"Victarion Greyjoy, The Iron Captain",20803,"Sustained
Assault","**When a friendly unit is performing a Melee Attack, before rolling Attack Dice:**

If this unit began the Turn engaged with the Defender, it rolls its highest Attack Die Value and may re-roll any Attack Dice. 

If this targets Victarion's unit, the Defender also becomes <b>Vulnerable</b>.",40813,,S06
Greyjoy,"Theon Greyjoy, ""Prince"" of Winterfell",20808,Opportunist,"**When a friendly unit is
performing a Melee Attack,
before rolling Attack Dice:**

If the Defender has not Activated
this Round, this Attack may re-roll
any Attack Dice and gains **Precision**
or **Vicious**. If the Attacker is Theon
Greyjoy's unit, gain both instead.",40814,,2021
Greyjoy,"Theon Greyjoy, ""Prince"" of Winterfell",20808,"Diversion
Tactics","**After an enemy completes
a Melee Attack:**

Target 1 other friendly unit in
Long Range of the Defender.
It performs 1 Maneuver Action.",40815,,2021
Greyjoy,"Theon Greyjoy, ""Prince"" of Winterfell",20808,"Stark
Exposure","**When a friendly unit
Successfully Charges:**

Choose 1. If you Control 
[SWORDS], gain both:

• Enemies Successfully Charged 
by this unit cannot be the target 
of friendly Orders or Tactics 
cards this Turn.

• The Attacker Attacks using 
its highest Die Value.",40816,,2021-S03
Greyjoy,"Balon Greyjoy, The Kraken King",20813,"Acceptable
Sacrifices","**Start of a friendly Turn:**

Target 1 friendly Combat Unit 
other than Balon's unit.

You may have that unit suffer up 
to 2 Wounds and become **Panicked**. 
If you do, target 1 other friendly 
Greyjoy unit in Long Range. 
They gain 1 Pillage token 
for each Wound suffered.",40817,,2021-S03
Greyjoy,"Balon Greyjoy, The Kraken King",20813,"Price of
Failure","**When a friendly unit is
performing a Melee Attack,
before rolling Attack Dice:**

All Attack Dice rolls automatically
Hit for this Attack. 

After this attack is completed, if the
Defender was not destroyed, the
Attacker becomes **Panicked**
and **Vulnerable**.",40818,,2021-S03
Greyjoy,"Balon Greyjoy, The Kraken King",20813,The Old Way,"**When a friendly unit is performing
a Morale Test, after rolling dice:**

If this unit has 1 Pillage token, it 
may re-roll any dice for this test.

If this unit has 2 Pillage tokens, 
it passes this test instead./
**When a friendly unit is performing
an Attack, after rolling Attack Dice:**

If this unit has 1 Pillage token, 
the Defender becomes **Vulnerable**.

If this unit has 2 Pillage tokens, it 
also may re-roll any Attack Dice.",40819,,2021-S03
Greyjoy,"Euron Greyjoy, Lord Reaper of Pyke",20812,"Devious
Methods","**Start of a friendly Turn:**

Discard 1 other Tactics card.
If you do, take 1 card from
your opponent's discard pile
and add it to your hand.

Return that card to your opponent's
discard pile if it leaves your hand.

Replace any Commander Name
on that card with Euron Greyjoy.",40820,,2021
Greyjoy,"Euron Greyjoy, Lord Reaper of Pyke",20812,Cunning Ploy,"**When a friendly Combat
Unit Activates:**

That unit cannot perform Actions
this Turn. Instead, 1 other friendly
Combat Unit performs 1 Maneuver,
March, or Retreat Action.

If this is Euron Greyjoy's unit, before
they perform this Action, 1 enemy
in Long Range becomes Vulnerable.",40821,,2021
Greyjoy,"Euron Greyjoy, Lord Reaper of Pyke",20812,Mind Games,"**Start of a friendly Turn:**

Target 1 Tactics Zone.

The next time that zone is Claimed
this Round, after resolving that
zone's effect, the player who did not
Claim that zone may immediately
activate that zone's effect.",40822,,2021
Greyjoy,"Erik Ironmaker, Anvil-Breaker",20815,"Iron's
Endurance","**When an enemy is performing
a Melee Attack, after rolling
Defense Dice:**

Target the Defender. It blocks +1 Hit.

If this targeted a Greyjoy unit, after the 
attack is completed, attach this card 
to that unit until the end of the game.

While attached, gain the following 
bonus based on the number of Pillage 
tokens *(effects are cumulative)*:

**•1+:** Each time this unit is attacked, after 
the attack is completed, 1 enemy engaged 
with this unit becomes **Weakened**.
**•2:** Each time this unit passes a 
Morale Test, it restores 1 Wound.",40823,,2021-S03
Greyjoy,"Erik Ironmaker, Anvil-Breaker",20815,"Steel's
Might","**When a friendly unit is
performing a Melee Attack,
before rolling Attack Dice:**

Remove any number of Pillage
tokens from the Attacker.

For each removed token, choose 1:

• Attack may re-roll any Attack Dice.
• This Attack gains **Precision**.
• This Attack gains **Vicious**.

*(The removed tokens still count for any
effects happening during the Attack.)*",40824,,2021
Greyjoy,"Erik Ironmaker, Anvil-Breaker",20815,"Gold's
Allure","**When a friendly unit is performing
a Morale Test, after rolling dice:**

It may re-roll any dice for this test.
On a success, if this targeted a Greyjoy 
unit, attach this card to that unit until 
the end of the game.

While attached, gain the following 
bonus based on number of Pillage 
tokens *(effects are cumulative)*:

**•1+:** +1 to Morale Test rolls.

**•2:** If this unit would gain a Pillage 
token, it restores 1 Wound instead.",40825,,2021-S03
Greyjoy,"Baelor Blacktyde, Lord of Blacktyde",20820,Lash Out,"**After an enemy completes
a Melee Attack:**

If the Defender was not destroyed,
the Attacker suffers 2 Wounds
for each of the Defender's
destroyed ranks. If the Defender
is Baelor Blacktyde's unit,
the Attacker also becomes **Panicked**.",40826,,2021
Greyjoy,"Baelor Blacktyde, Lord of Blacktyde",20820,"Blacktyde
Resentment","**Start of any Turn:**

Attach this card to a friendly
Combat Unit. If this unit ever
restores Wounds, remove this card.

When this unit is performing
a Melee Attack, for each of its
destroyed ranks, choose 1:

• This Attack gains +1 to Hit
and +1 Attack Die for each of
this unit's destroyed ranks.

• This Attack gains **Vicious** and, if
the Defender fails their Panic Test,
they suffer +1 Wound for each
of this unit's destroyed ranks.",40827,,2021
Greyjoy,"Baelor Blacktyde, Lord of Blacktyde",20820,"Blacktyde
Conviction","**When a friendly unit performs
a Morale Test, after rolling dice:**

This unit gains +1 to their roll
for each of their destroyed
ranks, and an additional +1 for
each destroyed rank among all
enemies they are engaged with.",40828,,2021
Greyjoy,"Dagmer Cleftjaw, Master-at-Arms",20821,Lust For Glory,"**Start of any Turn:**

Target 1 friendly Greyjoy unit.

They gain 1 Pillage token. Then, attach this card to that unit until the end of the Round.

While attached, this unit Melee Attacks gain +1 to Hit.

Also while attached, this unit suffers -1 to Defense Dice rolls.",40829,,S05
Greyjoy,"Dagmer Cleftjaw, Master-at-Arms",20821,Iron Envy,"**When a friendly Greyjoy Combat Unit Activates:**

This unit suffers 1 Wound and becomes <b>Vulnerable</b>.
Choose 1, for each other friendly unit in Short Range with Pillage tokens, choose +1:
• This unit Attacks gains <b>Sundering</b> this Turn. 
• This unit Attacks gains <b>Vicious</b> this Turn.
• Remove 1 Pillage token from 1 other friendly Greyjoy Infantry unit in Short Range. Place the removed Pillage token on this unit.",40830,,S05
Greyjoy,"Dagmer Cleftjaw, Master-at-Arms",20821,"Knowledge
Paid in Iron","**Start of any Turn:**

You may discard 1 Pillage token from 
1 friendly unit. If you do, choose 1:

• Return 1 Tactics card from your 
discard pile to your hand.

• Look at your opponent's hand of 
Tactics cards and discard 1 card.",40831,,2021-S03
Martell,Martell Basic Deck,,"Superior
Positioning","**When an enemy performs a Charge Action, before resolving that Action:**

If that enemy Charges a unit in the Front, they suffer a Disorderly Charge on Charge Distance rolls of 3 or less.

If they suffer a Disorderly Charge, they become <b>Vulnerable</b>.

If the defender is your Commander’s unit, they suffer a Disorderly Charge on Charge Distance rolls of 5 or less instead.",40901,,S05
Martell,Martell Basic Deck,,"Unbowed,
Unbent,
Unbroken","**When a friendly unit is performing
a Panic Test, after rolling dice:**

That unit may re-roll any dice
for this test. If you Control [SWORDS],
they pass this test instead.

Target 1 enemy in Long Range
of this unit and attach this card
to them until they are targeted
by [SWORDS] or until 1 of your friendly
Combat Units is destroyed.

While attached, that enemy
suffers -2 to Morale Test rolls.",40902,,2021
Martell,Martell Basic Deck,,"Rhoynish
Vengeance","**Start of any Turn:**

Target 1 enemy Combat Unit and
attach this card to them until the
end of the game. When a friendly
Infantry or Cavalry unit is destroyed,
place 1 Order token on this card.

While this card has a token, each time
this unit Attacks, for each Attack
Die roll of a 1, they suffer 1 Wound.
While this card has a token and
this unit's opponent Controls [CROWN],
each time this unit is targeted by a
Tactics Zone, before resolving that
zone's effect, they suffer 1 Wound.",40903,,2021
Martell,Martell Basic Deck,,Sand Diplomacy,"**Start of any Round:**

Your opponent chooses 1 Tactics Zone. Then, you choose 1 Tactics Zone.The first time 1 of those zones is Claimed this Round, after resolving that zone's effect, the opponent of the player who Claimed that Zone may target up to 2 enemy Combat Units. They become **Vulnerable** and **Weakened**.",40904,,S04
Martell,Martell Basic Deck,,"Rising
Temperatures","**When an enemy Combat
Unit Activates:**

Attach this card to that unit
until they are targeted by [SWORDS].

While attached, this unit suffers
the following effects, based on the
Game Round *(effects are cumulative)*:

**2+:** Unit cannot be targeted
by friendly Tactics cards.

**3+:** Unit's Attacks suffer -1 to Hit.
**4+:** Unit cannot restore Wounds.",40905,,2021
Martell,Martell Basic Deck,,Cunning Ploy,"**When a friendly Combat
Unit Activates:**

This unit cannot perform Actions
this Turn. Instead, target 1 other
friendly Combat Unit. It performs 1
Maneuver, March, or Retreat Action.

If you Control [SWORDS], before they
perform this Action, 1 enemy in
Long Range becomes **Vulnerable**.",40906,,2021
Martell,Martell Basic Deck,,Dune Tactics,"**When an enemy unit is
performing a Melee Attack,
before rolling Attack Dice:**

If the Defender has the same
or more destroyed ranks as the
Attacker, this Attack rolls its
lowest Attack Die Value.

If you Control [CROWN], after this Attack
is completed, the Attacker becomes
**Vulnerable** and **Panicked**.",40907,,2021
Martell,"Oberyn Martell, Prince of Dorne",20901,"Unexpected
Exhaustion","**When an enemy Combat Unit Activates:**

That enemy becomes **Vulnerable**. Attach this card to that enemy until the Vulnerable token is removed.
While this card is attached, each time this unit Attacks, it suffers -1 to Hit.
While this card is attached, each time this unit Attacks Oberyn's unit, before rolling Attack dice, it becomes **Weakened**.",40908,,S04
Martell,"Oberyn Martell, Prince of Dorne",20901,"Intercept
Orders","**When an opponent targets
a unit with a Tactics Zone:**

Roll a die. On a 3+, your opponent 
must target a different unit with 
that zone's effect *(if able)*.

If you Control [CROWN], 
you may re-roll this die.

If the newly targeted unit is in 
Long Range of Oberyn's unit, 
it gains a Condition token.",40909,,2021-S03
Martell,"Oberyn Martell, Prince of Dorne",20901,Viper's Infamy,"**When an enemy Combat Unit Activates:**

If that enemy is within Long Range of Oberyn's unit, it suffers -2 [MOVEMENT] this Turn.

 If that enemy fails a Charge this Turn, it becomes **Vulnerable**. /
**Start of any Turn:**

Choose 1:

• *Draw 1 Tactics card.*
• *If Oberyn's unit is engaged, search your Tactics deck or discard pile for 1 Commander Tactics card and add it to your hand.*",40910,,S04
Martell,"Doran Martell, Lord of Sunspear",30901,False Agenda,"**When an enemy NCU Activates:**

If that NCU Claims a zone this
Turn, after resolving that zone's
effect, you may move that NCU
to any unclaimed zone.

If you removed that NCU from [CROWN],
target 1 enemy Combat Unit.
They gain 1 Condition token.",40911,,2021
Martell,"Doran Martell, Lord of Sunspear",30901,Parlay,"**When a friendly Combat
Unit Activates:**

That unit cannot perform Actions
this Turn. Target 1 enemy in
Short Range. It Activates but
does not perform any Actions.

If this targets Areo Hotah's
unit, you may have both
units restore 2 Wounds.",40912,,2021
Martell,"Doran Martell, Lord of Sunspear",30901,Ripe to Act,"**When a friendly NCU Claims [CROWN]:**

Replace that zone's effect with:

*Each enemy Combat Unit
becomes **Vulnerable**.*",40913,,2021
Martell,"Obara Sand, Eldest Sister",20909,"Sustained
Assault","**When a friendly unit is performing a Melee Attack, before rolling Attack Dice:**

If this unit began the Turn engaged with the Defender, it rolls its highest Attack Die Value and may re-roll any Attack Dice. 

If this targets Obara's unit, the Defender also becomes <b>Vulnerable</b>.",40914,,S06
Martell,"Obara Sand, Eldest Sister",20909,"Reckless
Strikes","**When a friendly unit is
performing a Melee Attack,
before rolling Attack Dice:**

This Attack gains **Critical Blow** and
**Precision**. The Attacker suffers 1
Wound for each Attack Die roll of 1.

If this targets Obara Sand's
unit, this Attack rolls its
highest Attack Die Value.",40915,,2021
Martell,"Obara Sand, Eldest Sister",20909,"Desert
Preparation","**When an enemy unit
completes an action:**

If they finished that Action
in Long Range of Obara
Sand's unit, they become
**Panicked** and **Weakened**. /
**Start of any Turn:**

Draw 1 Tactics card.",40916,,2021
Martell,"Harmen Uller, Lord of Hellholt",20914,"Set For
Charge","**When a friendly unit is Successfully
Charged, before the Attacker
performs their Melee Attack:**

If that friendly unit is not engaged
with another enemy, and was
Charged from the Front or Flank, it
performs 1 Melee Attack Action on
the Attacker before the Attacker
resolves their Melee Attack.",40917,,2021
Martell,"Harmen Uller, Lord of Hellholt",20914,"Battle
Endurance","**Start of a friendly Turn:**

Target 1 friendly Combat Unit
and attach this card to it until the
end of the game. While attached,
this unit's Melee Attacks gain the
following bonuses, based on the
Game Round *(effects are cumulative)*:

**3+:** May re-roll any Misses

**4+: Sundering**

**5+: Critical Blow**

**6+:** +2 Attack Dice",40918,,2021
Martell,"Harmen Uller, Lord of Hellholt",20914,Spiteful Truce,"**When an enemy unit
passes a Morale Test:**

Target 1 friendly Combat Unit
in Long Range of that unit. They
restore 2 Wounds, +1 Wound for
each of their destroyed ranks.",40919,,2021
Martell,"Daemon Sand, Vengeful Knight",20920,"A Need For
Vengeance","**Start of any Round:**

Target 1 friendly Combat Unit.
That unit performs 1 Attack Action.

If this targets Daemon Sand's
unit, it gains +1 to Hit.

After completing that Attack,
your opponent may Activate 1 NCU.",40920,,2021
Martell,"Daemon Sand, Vengeful Knight",20920,"Coordinated
Plotting","**After a friendly unit
completes a Melee Attack:**

Target 1 other friendly Combat
Unit in Long Range of the
Attacker. That unit performs
1 Maneuver or Retreat Action.",40921,,2021
Martell,"Daemon Sand, Vengeful Knight",20920,"Pathetic
Attempt","**When a friendly unit passes
a Panic Test from being
Attacked by a Melee Attack:**

Target the Attacker. They
suffer 2 Hits for each
remaining rank in this unit.

If the Defender was Daemon Sand's
unit, they also become **Weakened**.",40922,,2021
Martell,"Gerold Dayne, Darkstar",20921,Lone Knight,"**Start of a friendly Turn:**

Target Gerold Dayne's unit. If there 
are no other friendly units in Long 
Range of it, Gerold's unit may perform 
1 Maneuver or March Action. /
**Start of any Turn:**

Draw 1 Tactics card.",40923,,2021-S03
Martell,"Gerold Dayne, Darkstar",20921,Coup Attempt,"**Start of enemy Turn:**

Target 1 zone on the Tactics Board.

Until the end of the Turn, when
an enemy NCU Claims that
zone, Gerold Dayne's unit may
perform 1 Charge Action. /
**Start of any Turn:**

Draw 1 Tactics card.",40924,,2021
Martell,"Gerold Dayne, Darkstar",20921,"Reckless
Strikes","**When a friendly Combat Unit
is performing a Melee Attack,
before rolling Attack Dice:**

This Attack gains **Critical Blow**
and **Precision**. The Attacker suffers
1 Wound for each Attack Die roll of 1.

If this targets Gerold Dayne's
unit, this Attack rolls its
highest Attack Die Value.",40925,,2021
Bolton,Bolton Basic Deck,,Bloody Beheadings,"**After a friendly unit completes a Melee Attack:**

If this Attack destroyed an enemy rank, each enemy in Long Range becomes <b>Panicked</b>. If they were already <b>Panicked</b>, they suffer 1 Panic Test.

If this Attack destroyed the enemy instead, each enemy in Long Range becomes <b>Panicked</b> and they suffer 1 Panic Test.",41001,,S06
Bolton,Bolton Basic Deck,,"Harsh
Punishments","**Start of any Turn:**

Target 1 friendly Combat Unit and attach this card to them until the end of the game.

While this card is attached, this unit's Melee Attacks always roll their highest Attack Die Value and gains <b>Sundering</b>. Each time this unit fails a Panic Test, it suffers +1 Wound.",41002,,S05
Bolton,Bolton Basic Deck,,"Our Blades
Are Sharp","**When a friendly unit is
performing a Melee Attack,
before rolling Attack Dice:**

This Attack gains **Precision**.
If the Defender is **Panicked**, this Attack
may also re-roll any Attack Dice.",41003,,2021
Bolton,Bolton Basic Deck,,Sadistic Games,"**Start of an enemy Turn:**

Your opponent chooses 1 <i>(you select targets only after they choose)</i>:

• Target up to 2 enemy Combat Units. They become <b>Panicked</b>.
• Target up to 2 enemy Combat Units. They become <b>Weakened</b>.",41004,,S06
Bolton,Bolton Basic Deck,,Cruel Methods,"**Start of any Turn:**

Target 1 enemy Combat Unit.
You may expend 1 Panic token
from that unit. If you do, choose 2:

• That enemy becomes **Vulnerable**.
• That enemy becomes **Weakened**.
• 1 friendly Infantry unit in
Long Range restores 2 Wounds
*(this may be selected multiple times)*.",41005,,2021
Bolton,Bolton Basic Deck,,"A Flayed Man
Has No Secrets","**When a unit is targeted by
an Ability or Tactics card:**

You may expend 1 Condition token
from an enemy in Long Range
of that unit. If you do, cancel the
effect of that Ability or Tactics card.",41006,,2021
Bolton,Bolton Basic Deck,,"Fear Keeps
a Man Alive","**When an enemy fails a Panic Test:**

Target any number of friendly units in Long Range. For each Wound caused by this Panic Test, restore that many Wounds <i>(total)</i> across these units.

If that enemy is in Short Range of your Commander's unit, restore +1 Wounds.",41007,,S05
Bolton,"Ramsay Snow, Spiteful Heir",21001,"Skin
Collection","**Start of any Turn:**

Attach this card to 1 friendly Infantry
unit until the end of the game.

Each time this unit destroys
an enemy rank, place 1 Order
token on this card.

Enemies engaged with this unit
suffer -1 to Panic tests for each
Order token on this card, up to -2.",41008,,2021
Bolton,"Ramsay Snow, Spiteful Heir",21001,Opportunist,"**When a friendly unit
is performing a Melee Attack,
before rolling Attack Dice:**

If the Defender has not Activated
this Round, this Attack may re-roll
any Attack Dice and gains **Precision**
or **Vicious**. If the Attacker is Ramsay
Snow's unit, gain both instead.",41009,,2021
Bolton,"Ramsay Snow, Spiteful Heir",21001,Spoils In Flesh,"**After a friendly unit
completes a Melee Attack:**

If this Attack destroyed an enemy
rank, 1 friendly unit in Short
Range of the Attacker restores
1 Wound, +1 Wound for each
of the Defender's destroyed ranks.",41010,,2021
Bolton,"Roose Bolton, Lord of the Dreadfort",21002,"Whispered
Threats","**When an enemy NCU Activates:**

If that NCU Claims a zone this
Turn, after resolving that zone's
effect, target 1 enemy Combat
Unit. They become **Vulnerable**.
Then target 1 enemy Combat
Unit, they become **Panicked**.",41011,,2021
Bolton,"Roose Bolton, Lord of the Dreadfort",21002,"Seeing
Their Flaws","**After an enemy Combat Unit
completes an Action:**

That enemy becomes
**Vulnerable** and **Panicked**.

Attach this card to that enemy
until the end of the Round. While
attached, and Roose Bolton's unit is
Attacking that enemy, that enemy
loses all Abilities and cannot be
targeted by friendly Tactics cards.",41012,,2021
Bolton,"Roose Bolton, Lord of the Dreadfort",21002,"Dreadfort
Secrets","**After a friendly unit
completes a Melee Attack,
if it destroyed an enemy rank:**

Attach this card to 1 friendly
Infantry unit in Short Range of
the Attacker. All enemies they are
engaged with become **Panicked**.

While attached, each time an enemy
unit Activates in Short Range,
that enemy becomes **Panicked**.",41013,,2021
Bolton,"Steelshanks Walton, Captain of the Guard",21013,Price of Fear,"**When an enemy unit
fails a Panic Test:**

Target 1 friendly Combat unit in
Long Range of that enemy. They may
perform 1 Maneuver Action.",41014,,2021
Bolton,"Steelshanks Walton, Captain of the Guard",21013,"Rush of
Aggression","**When a friendly unit performs
a Charge Action, before rolling
Charge Distance Dice:**

This unit automatically counts
as rolling a 6 on all Charge
Distance dice and their Melee
Attack gains **Critical Blow**.

After this Attack has been
completed, unless the Attacker
is Steelshanks Walton's unit,
they become **Vulnerable**.",41015,,2021
Bolton,"Steelshanks Walton, Captain of the Guard",21013,Taunt,"**When an enemy
Combat Unit Activates:**

Target 1 friendly unit in Long Range.

If that enemy could Attack or Charge 
the targeted unit, and declares any 
Action other than an Attack or Charge 
on the targeted unit this Turn, before 
performing that Action, that enemy 
becomes **Vulnerable** and **Weakened**.",41016,,2021-S03
Brotherhood,Brotherhood Basic Deck,,Sudden Retreat,"**After an enemy completes a Melee Attack:**

Target the Defender. They perform 1 Retreat Action.

If this targets your Commander's unit, it may re-roll any Retreat Distance Dice.",41101,,2021
Brotherhood,Brotherhood Basic Deck,,Regroup and Reform,"**Start of a friendly Turn:**

Target 2 friendly Infantry units in Long Range of each other. Remove up to 4 models from 1 of these units. Restore that many Wounds to the other. 

You may then move 1 Attachment from 1 of these units to the other *(replacing 1 model as usual, and keeping usual Attachment restrictions)*, or switch 2 friendly Attachments in those units.",41102,,2021
Brotherhood,Brotherhood Basic Deck,,Knights of the Hollow Hill,"**When a friendly Combat Unit is targeted by an enemy Ability or Tactics Card:**

That unit performs 1 Morale Test.

On a success, cancel the effect of that Ability or Tactics Card. Then, that unit may perform a 3"" Maneuver Action.",41103,,2021
Brotherhood,Brotherhood Basic Deck,,The Forgotten Fellowship,"**Start of any Round:**

Target 1 friendly Combat Unit.

It performs 1 March or Retreat Action, then becomes **Weakened**.",41104,,2021
Brotherhood,Brotherhood Basic Deck,,Take Up the Sword,"**When a friendly Combat Unit Activates:**

That unit performs 1 Morale Test.

On a success, choose 1:

•It restores 1 Wound, +1 additional Wound for each of its destroyed ranks.

•Target 1 enemy Combat Unit in Long Range. It becomes **Panicked** and **Weakened**.",41105,,2021
Brotherhood,Brotherhood Basic Deck,,Azor Ahai!,"**When a friendly unit is performing a Panic Test, after rolling dice:**

That unit can only suffer a maximum of 1 Wound from failing this test.

If this targets your Commander's unit, it passes this test instead, and all enemies engaged with it become **Weakened**.",41106,,2021
Brotherhood,Brotherhood Basic Deck,,But the Realm Remains,"**Start of any Turn:**

Target 1 friendly Combat Unit and attach this card to them until the end of the game. Each time a friendly Infantry or Cavalry unit is destroyed, place 1 Order token on this card.

At the start of a friendly Turn, you may remove 1 Order token from this card, if you do, restore 3 Wounds to this unit.

While this card has a Order token, the attached unit may not gain Condition tokens.",41107,,2021
Brotherhood,"Beric Dondarrion, Lightning Lord",21101,Assault Orders,"**When a friendly NCU Claims a zone:**

Replace that zone's effect with:

<i>1 friendly Combat Unit performs 1 Melee Attack Action using its lowest Attack Die Value.</i>

<i>If this targets Beric's unit, it may perform 1 Charge Action using its lowest Attack Die Value instead.</i>",41108,,S06
Brotherhood,"Beric Dondarrion, Lightning Lord",21101,Six Times Too Many,"**When a friendly Infantry unit would be destroyed by a Melee Attack:**

That unit is not destroyed, but instead remains in play with 1 Wound.

Attach this card to that unit until the end of the game.

While Attached, this unit cannot be targeted by friendly or enemy Orders or Tactics cards.",41109,,2021
Brotherhood,"Beric Dondarrion, Lightning Lord",21101,Lightbringer,"**After a friendly Combat Unit completes a Melee Attack:**

Target 1 enemy unit in Short Range of the Attacker. It suffers 1 Panic Test with -1 to their roll for each of their destroyed ranks.

If the Attacker is Beric's unit, the targeted unit also becomes **Panicked**.",41110,,2021
Brotherhood,"Thoros of Myr, The Red Wizard",21103,Fiery Charge,"**When a friendly unit is performing a Charge Action, before resolving that Action:**

This unit automatically counts as rolling a 6 on all Charge Distance Dice and enemies Successfully Charged become **Panicked**.

After this Attack has been completed, unless the Attacker is Thoros' unit, the Attacker becomes **Vulnerable**.",41111,,2021
Brotherhood,"Thoros of Myr, The Red Wizard",21103,Loved By The Smallfolk,"**When an enemy is performing a Melee Attack, before rolling Attack Dice:**

That enemy performs 1 Morale Test. On a failure, they become **Vulnerable** and **Weakened**.

If they are in Short Range of Thoros' unit, they suffer -2 to their roll.",41112,,2021
Brotherhood,"Thoros of Myr, The Red Wizard",21103,The Last Kiss,"**When a friendly Attachment would be destroyed:**

Instead of being destroyed, place that attachment in a Combat Unit of the same type, ignoring the usual Attachment restrictions *(but replacing a model as normal)*. /
**Start of any Turn:**

Draw 1 Tactics card.",41113,,2021
Brotherhood,"Catelyn Stark, Lady Stoneheart",21107,Lash Out,"**After an enemy completes a Melee Attack:**

If the Defender was not destroyed, the Attacker suffers 2 Wounds for each of the Defender's destroyed ranks.

 If the Defender is Catelyn's unit, the Attacker also becomes **Panicked**.",41114,,2021
Brotherhood,"Catelyn Stark, Lady Stoneheart",21107,Price Of Failure,"**When a friendly unit is performing a Melee Attack, before rolling Attack Dice:**

All Attack Dice rolls automatically Hit for this Attack.

After this attack is completed, if the Defender was not destroyed, the Attacker becomes **Panicked** and **Vulnerable**.",41115,,2021
Brotherhood,"Catelyn Stark, Lady Stoneheart",21107,Vengeance In Blood,"**After an enemy completes a Melee Attack, if it destroyed a friendly rank:**

Target 1 friendly Combat Unit that was not the Defender. They may perform 1 Maneuver or March Action.

If this targets Catelyn's unit, they may perform 1 Charge or Attack Action instead.",41116,,2021
