Id,Deck,Name,Text,Version
40717,"Belwas, Le Fort","Parade
experte","**Quand une unité d'Infanterie ou de
Cavalerie alliée est attaquée, après
avoir lancé les dés de Défense :**

Pour chaque Touche bloquée,
le défenseur subit 1 Touche.

Si le défenseur est l’unité de Belwas,
l’attaquant subit −1 à ses lancers de
dés de Défenses contre ses Touches.",2021-S01
40718,"Belwas, Le Fort",Belle  mort,"**Quand une unité de Cavalerie ou
d’Infanterie alliée est détruite :**

Avant d’être retirée, cette unité effectue
1 Attaque de Mêlée sur l’attaquant en
utilisant sa valeur de dés d’Attaque la
plus basse. Si cette carte cible l’unité de
Belwas, elle gagne +2 dés d’Attaque.

Si cette attaque détruit le défenseur,
votre unité alliée n’est pas détruite
et reste en jeu avec 1 Blessure.",2021
40719,"Belwas, Le Fort","Compter les
estafilades","**Après qu’un ennemi a résolu une Attaque
de Mêlée, s’il a détruit un rang :**

Ciblez le défenseur. Attachez-lui cette
carte jusqu’à ce qu’il détruise un ennemi
avec une attaque. Quand cette carte
est retirée, gagnez 1 Point de Victoire.

Tant que cette carte est attachée, cette
unité ne peut pas soigner ses Blessures,
mais gagne +2 à ses Tests de Moral et ses
Attaques de Mêlée lancent toujours leur
valeur de dés d’Attaque la plus élevée.

Quand cette unité est détruite, si cette
carte est toujours attachée, votre
adversaire gagne 1 Point de Victoire.",2021
40720,"Barristan Selmy, Le Hardi","Assaut
soutenu","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’attaque :**

Si cette unité a commencé le tour
engagée avec le défenseur, elle lance sa
valeur de dés d’Attaque la plus élevée.
Si cette carte cible l’unité de Barristan
Selmy, le défenseur devient **Vulnérable**. /
**Avant le début de la partie, retirez
la carte « Retraite Soudaine »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40721,"Barristan Selmy, Le Hardi","Prouesse
guerrière","**Quand un ennemi est ciblé par une
Capacité ou une carte Tactique :**

Vous pouvez dépenser 1 pion
État de cet ennemi. Si vous le
faites, annulez les effets de cette
Capacité ou carte Tactique. /
**Au début d’un tour allié :**

Ciblez 1 Unité Combattante
alliée engagée. Retirez 1 pion
État de cette unité.",2021
40722,"Barristan Selmy, Le Hardi","Hardiesse
légendaire","**Au début du round :**

Ciblez l’unité de Barristan Selmy et
attachez-lui cette carte jusqu’à la fin
du round. Tant que cette carte est
attachée, quand cette unité réussit un
Test de Panique, tous les ennemis situés
à Courte Portée ou moins deviennent
**Paniqués**. Si cette unité est détruite, votre
adversaire gagne 1 Point de Victoire.
Quand cette carte est retirée, si cette unité
est engagée, gagnez 1 Point de Victoire. /
**Au début de n’importe quel tour :**

Piochez 1 carte Tactique.",2021
40723,"Barristan Selmy, Le Hardi","La victoire
a un prix","**Après qu’une unité alliée a
réussi un Test de Panique :**

Attachez cette carte à l’unité jusqu’à
ce qu’elle échoue un Test de Panique.

Tant que cette carte est attachée,
les Attaques de Mêlée de cette
unité gagnent **Fracasser**.

Quand cette carte est retirée, cette
unité devient **Affaiblie** et **Vulnérable**.",2021
40724,"Vert Gris, Général Immaculé","Donner des
ordres","**Quand l’unité de votre
Général est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. À la place, ciblez
1 autre unité alliée située à Longue
Portée ou moins. Elle effectue
1 action d’Attaque ou de Charge. /
**Au début de n’importe quel tour :**

Ciblez 1 unité Combattante alliée.
Retirez 1 pion Ordre de cette
unité. Elle peut utiliser cet Ordre
une nouvelle fois ce round-ci.",2021
40725,"Vert Gris, Général Immaculé",Retour de bâton,"**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Si le défenseur n’a pas été détruit,
l’attaquant subit 2 Blessures pour chaque
rang détruit du défenseur. Si le défenseur
est l’unité de Vers Gris, l’attaquant
devient également **Vulnérable**. /
**Avant le début de la partie, retirez
la carte « Sang du Dragon »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40726,"Vert Gris, Général Immaculé","Endurance
au combat","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée et
attachez-lui cette carte jusqu’à la fin
de la partie. Tant que cette carte est
attachée, les Attaques de Mêlée cette
unité gagnent les bonus suivants, en
fonction du round de jeu *(cumulatif)*:

**3+:** Peut relancer n’importe
quels Échecs.

**4+: Fracasser**

**5+: Frappe Critique**

**6+:** +2 dés d'Attaque",2021
40727,"Vert Gris, Général Immaculé","Rétribution
du Dragon","**Quand une unité alliée est détruite
par une attaque ennemie :**

Ciblez cet ennemi et attachez-lui
cette carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
quand cet ennemi est détruit,
gagnez 1 Point de Victoire.
Quand cet ennemi est attaqué,
si l’unité de Vers Gris se trouve
à Courte Portée ou moins, cet
ennemi devient **Vulnérable**.",2021
40728,"Daenerys Targaryen, Mère des Dragons",Dracarys !,"**Quand l’unité de Daenerys est activée :**

Au lieu d’effectuer une action,
ciblez 1 unité **Drogon**, **Rhaegal**,
ou **Viserion** alliée, située à Courte
Portée ou moins. Elle effectue
1 action d’Attaque de Mêlée. /
**Avant le début de la partie,
retirez la carte « Débordement »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40729,"Daenerys Targaryen, Mère des Dragons","Le Vol du
Dragon","**Quand un ennemi termine un
déplacement à Courte Portée ou
moins de l’unité de Daenerys :**

Ciblez 1 unité **Drogon**, **Rhaegal**
ou **Viserion** alliée. Elle effectue
1 action de Manœuvre.",2021
40730,"Daenerys Targaryen, Mère des Dragons","Promise
du feu","**Quand une UNC ennemie est activée :**

Si cette UNC s’empare d’une zone au
cours de cette activation, attachez
cette carte à une Unité Combattante
ennemie. Elle subit 1 Test de Panique.
Si elle est détruite par ce Test, ou
par un une unité **Drogon**, **Rhaegal**
ou **Viserion** alors que cette carte est
attachée, gagnez 1 Point de Victoire.
Si 1 de vos unités Drogon, Rhaegal
ou Viserion est détruite, retirez
cette carte et votre adversaire
gagne 1 Point de Victoire.",2021
40731,"Daenerys Targaryen, Mère des Dragons","Le feu fait
chair","**Quand un ennemi attaque une unité
Drogon, Rhaegal ou Viserion alliée,
après avoir lancé les dés de Défense :**

Le défenseur ne subit que 1 Blessure
par tranche 2 Touches non bloquées.",2021
40732,"Daenerys Targaryen, Reine de Meereen","Suprématie 
Targaryenne","**Après qu’un ennemi a
résolu une attaque :**

Cet ennemi subit 1 Test de Panique.
Si vous contrôlez [CROWN], il subit, par
rang restant du défenseur, −1 au
lancer et, en cas d’échec, +1 Blessure.",2021
40733,"Daenerys Targaryen, Reine de Meereen","Contre-
complot","**Quand un adversaire joue une carte
Tactique, avant de résoudre celle-ci :**

Lancez 1 dé : Sur un résultat de 3+,
annulez les effets de la carte Tactique.
Si vous contrôlez [CROWN], vous
pouvez relancer ce dé. /
**Avant le début de la partie, retirez
la carte « Repositionnement
Éclair » de votre paquet Tactique
et remplacez-la par cette carte.**",2021
40734,"Daenerys Targaryen, Reine de Meereen","Assujetissement
au pouvoir","**Quand une Unité Combattante
ennemie est activée :**

Cet ennemi effectue 1 Test de Moral.
Pour chaque zone que vous contrôlez
entre [CROWN] et [SWORDS], il subit −2 à son lancer.

S’il échoue, il perd toutes ses
Capacités jusqu’à la fin du tour.
until the end of the Turn.",2021
40735,"Daenerys Targaryen, Reine de Meereen","Exemples
sans merci","**Après qu’une unité alliée a résolu
une Attaque de Mêlée :**

Si cette attaque a détruit un rang ennemi, ciblez
1 autre ennemi situé à Longue Portée ou moins
du premier. Cet autre ennemi devient **Paniqué**.
Si cette attaque a détruit l’ennemi, placez
aussi, entièrement à Courte Portée et sans
chevaucher d’autres Terrains, 1 Tas de
Cadavres doté des mots-clés suivants :

• **Entravant**

• **Funeste Rappel :** Tant qu’ils se
trouvent à Courte Portée ou moins,
les ennemis subissent −1 à leurs Tests
de Moral et +1 Blessure quand ils
échouent leurs Tests de Panique.",2021
40736,"Daario Naharis, Capitaine Corbeau Tornade","Négotiations
d'Épée-Louée","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*Jusqu’à la fin du round, vous êtes considéré
comme contrôlant [MONEY]. Soignez 2 Blessures
de 1 Unité Combattante alliée. S’il s’agit
d’une unité de Corbeaux Tornade, soignez
+1 Blessure pour chacun de ses rangs détruits.*",2021
40737,"Daario Naharis, Capitaine Corbeau Tornade","Bravade
d'Épée-Louée","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée.
Cette unité effectue 1 Test de Moral.
S’il s’agit d’une unité de Corbeaux
Tornade, elle gagne +2 au lancer.

Si elle réussit, ciblez 1 ennemi
situé à Longue Portée ou moins.
Il devient **Paniqué** and
**Affaibli**.",2021
40738,"Daario Naharis, Capitaine Corbeau Tornade","Frappes
téméraires","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Cette attaque gagne **Frappe Critique**
et **Précision**. L’Attaquant subit
1 Blessure pour chaque résultat
de 1 sur les dés d’Attaque.

Si cette carte cible une unité de
Corbeaux Tornade, celle-ci lance
sa valeur de dés la plus élevée.",2021
40739,"Daario Naharis, Capitaine Corbeau Tornade","Attaque 
précipitée","**Au début de n’importe quel round :**

TCiblez 1 Unité Combattante alliée.
Elle effectue 1 action d’Attaque.

Une fois cette attaque résolue, votre
adversaire peut activer 1 UNC. /
**Avant le début de la partie,
retirez la carte « Feu et Sang »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40740,"Marselen, Commandant des Hommes de la Mère",Adorateurs du Dragon,"**Quand une UNC alliée
s’empare de [SWORDS] :**

Remplacez l’effet de cette zone par :

*Déployez 1 unité d’Affranchis,
entièrement à Longue Portée ou
moins d’un bord de table allié, ou
entièrement à Courte Portée ou
moins de l’unité de Marselen, et à
plus de 1’’ d’une unité ennemie.*",2021
40741,"Marselen, Commandant des Hommes de la Mère",Impact dévastateur,"**Quand une unité alliée effectue une
action de Charge, avant de lancer
les dés de Distance de Charge :**

Les ennemis Chargés avec succès
par cette unité deviennent
**Paniqués** et **Vulnérables**.

Si cette carte cible l’unité
de Marselen, celle-ci peut
relancer n’importe quels dés
de Distance de Charge.",2021
40742,"Marselen, Commandant des Hommes de la Mère",Cri de guerre,"**Quand une unité alliée est activée :**

Cette unité effectue 1 Test de Moral.

Si elle réussit, ciblez 1 ennemi situé à Longue Portée ou moins. Il devient **Paniqué** ou **Vulnérable**.",2021-S02
40743,"Marselen, Commandant des Hommes de la Mère",Assistance,"**Au début d’un tour allié :**

Ciblez une Unité de Combat alliée.
Cette unité subit jusqu’à 3 Blessures.
Soignez ce nombre de Blessures
+1 d’une autre unité alliée située
à Longue Portée ou moins. /
**Avant le début de la partie, retirez
la carte « Contrôle du Terrain »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40744,"Skahaz Mo Kandaq, Le Crâne-Ras",Maintenir la paix,"**Quand une UNC ennemie
est activée :**

Ciblez 1 Unité Combattante
ennemie située à Longue Portée
ou moins de l’unité de Skahaz.
Jusqu’à la fin du tour, cet
ennemi ne peut pas être ciblé
par des zones Stratégiques. /
**Au début d’un tour allié :**

Piochez une carte Tactique.",2021
40745,"Skahaz Mo Kandaq, Le Crâne-Ras",La loi de la reine,"**Après qu’un ennemi a
résolu une attaque :**

Attachez-lui cette carte
jusqu’à la fin du round.

Tant que cette carte est attachée,
pendant vos tours alliés, cet ennemi
perd toutes ses Capacités et ne peut
pas être la cible de cartes Tactique de
votre adversaire. Quand cet ennemi
est détruit, gagnez 1 Point de Victoire.
Si cette carte et retirée alors que
l’ennemi ciblé n’a pas été détruit, votre
adversaire gagne 1 Point de Victoire.",2021
40746,"Skahaz Mo Kandaq, Le Crâne-Ras",Les yeux du guet,"**Au début d’un tour ennemi :**

Ciblez jusqu’à 2 Unités
Combattantes situées à Longue
Portée ou moins de l’unité de
Skahaz. Si l’une ou l’autre de ces
unités effectue une Action ce
tour-ci, elle subit -1 [MOVEMENT] et lance
-1 dé d’Attaque jusqu’à la fin du tour. /
**Au début d’un tour allié :**

Piochez une carte Tactique.",2021
40747,"Skahaz Mo Kandaq, Le Crâne-Ras",Justice Ghiscari,"**Quand une Unité Combattante
alliée est la cible d’une Capacité
ou d’une carte Tactique ennemie,
après avoir résolu les effets
de cette Capacité/carte :**

Ciblez 1 ennemi situé à Courte Portée
ou moins de cette unité. Il subit
4 Touches, puis subit 1 Test de Panique. /
**Avant le début de la partie, retirez
la carte « Avance Incoercible »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40801,Paquet de Base Greyjoy,Nous ne semons pas,"**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*1 Unité Combattante Alliée effectue
une action d’Attaque de Mêlée.*

*Si un adversaire contrôle [MONEY], cette
unité se soigne de 1 Blessure, +1 pour
chacun de ses rangs détruits.*",2021
40802,Paquet de Base Greyjoy,"Ce qui est mort
ne saurait
mourir","**Quand une unité alliée doit être détruite :**

Cette unité n’est pas détruite et reste en
jeu avec D3 Blessures. Attachez cette
carte à l’unité jusqu’à la fin de la partie.

Tant que cette carte est attachée,
quand cette unité effectue une
action, elle subit D3 Blessures
avant de résoudre cette dernière,
à moins que vous contrôliez [SWORDS].",2021
40803,Paquet de Base Greyjoy,"La colère du
Kraken","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Si vous contrôlez [SWORDS],
cette Attaque gagne **Précision**.

Si un adversaire contrôle [SWORDS], cette
Attaque gagne **Précision** et peut relancer
n'importe quels dés d’Attaque.

Si vous contrôlez [MONEY],le
défenseur devient **Paniqué**.

Si un adversaire contrôle [MONEY], le défenseur devient **Vulnérable**.",2021
40804,Paquet de Base Greyjoy,Le prix du fer,"**Au début d’un tour allié :**

Ciblez une Unité Combattante alliée.
Retirez n’importe quel nombre de pions
Pillage de cette unité. Pour chaque
pion ainsi retiré, choisissez 1 option :

•Cette unité se soigne de 2 Blessures
*(peut être choisi plusieurs fois)*.

•Cette unité gagne +1[MOVEMENT] et
peut relancer ses dés de Distance
de Charge ce tour-ci.

•Cette unité utilise sa plus haute
valeur de dés d’Attaque ce tour-ci.",2021
40805,Paquet de Base Greyjoy,Danse du doigt,"**Au début d’un tour allié :**

Ciblez une Unité Combattante alliée.
Attachez-lui cette carte jusqu’à
la fin de la partie.

Tant que cette carte est attachée, quand
cette unité attaque un ennemi possédant
autant de rangs ou moins, avant de lancer
les dés d’Attaque, le défenseur devient
**Vulnérable**. Quand un ennemi possédant
autant de rangs ou plus attaque cette
unité, avant de lancer les dés d’Attaque,
cette unité devient **Vulnérable**.",2021
40806,Paquet de Base Greyjoy,Appel au raid,"**Quand une unité d’Infanterie
Greyjoy alliée est activée :**

Retirez un maximum de 4 figurines et un
maximum de 1 pion Pillage d’une autre
unité d’Infanterie Greyjoy alliée située à
Longue Portée ou moins. Cette unité se
soigne d’autant de Blessures et, si elle a
Pillage, elle gagne le pion Pillage retiré.

Si un joueur quelconque
contrôle [MONEY] ,1 unité alliée qui possède
Pillage gagne 1 pion Pillage.",2021
40807,Paquet de Base Greyjoy,"La bénédiction 
de la pierre,
la bénédiction 
de l'acier","**Quand une Unité Combattante
alliée est activée :**

Ciblez 1 ennemi engagé avec cette unité.
Pour chaque rang détruit de cet ennemi,
cette unité se soigne de 2 Blessures.

Si vous contrôlez [MONEY] or [SWORDS], pour
chacune de ces zones que vous
contrôlez, cette unité se soigne de
+1 Blessure ou retire un pion État.",2021
40808,"Asha Greyjoy, La Fille de la Seiche","Opiniâtreté
des Fer-Nés","**Quand une unité alliée réussit
un Test de Moral :**

Cette unité se soigne de 2 Blessures.

Si cette unité est située à Courte
Portée ou moins de l’unité d’Asha
Greyjoy, elle se soigne de +1 Blessure
pour chacun de ses rangs détruits.",2021
40809,"Asha Greyjoy, La Fille de la Seiche","Ardeur des
pillards","**Quand une unité alliée réussit
un Test de Moral :**

Attachez cette carte à cette unité jusqu’à
ce qu’elle échoue un test de Moral.

Tant que cette carte est attachée, quand
cette unité attaque, si elle possède tous
ses rangs, elle gagne +1 dé d’Attaque.
Sinon, elle est considérée comme ayant
+1 rang pour calculer ses dés d’Attaque.",2021
40810,"Asha Greyjoy, La Fille de la Seiche",Cri de Guerre,"**Quand une unité alliée est activée :**

Cette unité effectue 1 Test de Moral.

Si elle réussit, ciblez 1 ennemi situé à Longue Portée ou moins. Il devient **Paniqué** ou **Vulnérable**.",2021-S02
40811,"Victarion Greyjoy, Le Capitaine de Fer","Poussée
aggressive","**Quand une unité alliée effectue une
action de Charge, avant de lancer
les dés de Distance de Charge :**

Cette unité est considérée comme
ayant obtenu 6 sur tous ses dés de
Distance de Charge et ses Attaques
de Mêlée gagnent **Frappe Critique**.

Une fois cette attaque résolue,
l’attaquant devient **Vulnérable**, à moins
d’être l’unité de Victarion Greyjoy.",2021
40812,"Victarion Greyjoy, Le Capitaine de Fer","Ordres
d'assaut","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*1 Unité Combattante Alliée effectue
une action d’Attaque de Mêlée.*

*Si cette carte cible l’unité de Victarion
Greyjoy, elle peut effectuer une
action de Charge à la place.*",2021
40813,"Victarion Greyjoy, Le Capitaine de Fer","Assaut
soutenu","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Si cette unité a commencé le tour
engagée avec le défenseur, elle lance sa
plus haute valeur de dés d’Attaque.

Si cette carte cible l’unité de Victarion
Greyjoy, elle peut également relancer 
n'importe quels dés d’Attaque.",2021
40814,"Theon Greyjoy, « Prince » de Winterfell",Opportuniste,"**Quand une unité alliée effectue
une attaque, avant de lancer
les dés d’Attaque :**

Si le défenseur n’a pas été activé ce
round-ci, cette attaque peut relancer
n’importe quels dés d’Attaque et
gagne soit **Précision**, soit **Cruel**.
Si l’attaquant est l’unité de Theon
Greyjoy, il gagne les deux.",2021
40815,"Theon Greyjoy, « Prince » de Winterfell","Tactique de
diversion","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Ciblez 1 autre unité alliée située à
Longue Portée ou moins du défenseur.
Elle effectue 1 action de Manœuvre.",2021
40816,"Theon Greyjoy, « Prince » de Winterfell","Exposition
des Stark","**Quand une unité alliée effectue une
action de Charge, avant de lancer
les dés de Distance de Charge :**

Les ennemis Chargés avec succès
par cette unité ne peuvent pas
être ciblés par des Ordres ou des
cartes Tactique alliées ce tour-ci.

Si cette carte cible l’unité de
Theon Greyjoy, celle-ci peut
relancer n’importe quels dés
de Distance de Charge.",2021
40817,"Balon Greyjoy, Le Roi Seiche","Sacrifices
acceptables","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée autre
que celle de Balon Greyjoy et attachez-lui
cette carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
cette unité subit +1 Blessure quand
elle échoue un Test de Panique. 
Toutes les autres unités alliées situées
à Courte Portée ou moins gagnent +1
à leurs lancers de Tests de Panique.

Quand cette unité est détruite, ciblez
1 unité alliée située à Longue Portée ou
moins. Elle soigne 2 de ses Blessures et, si elle
possède Pillage, elle gagne 1 pion Pillage.",2021
40818,"Balon Greyjoy, Le Roi Seiche","Le prix
de l'échec","**Quand une unité alliée effectue
une attaque, avant de lancer
les dés d’Attaque :**

Tous les résultats des dés de cette
attaque Touchent automatiquement.
Pour chaque résultat qui aurait
normalement dû être un Échec,
l’attaquant subit 1 Blessure.",2021
40819,"Balon Greyjoy, Le Roi Seiche",L'antique voie,"**Quand une unité alliée effectue un Test
de Moral, après avoir lancé les dés :**

Vous pouvez défausser 1 pion Pillage
de cette unité. Si vous le faites, relancez
n’importe quels dés de ce test. /
**Quand une unité alliée effectue
une attaque, après avoir
lancé les dés d’Attaque :**

Vous pouvez défausser 1 pion Pillage
de cette unité. Si vous le faites, relancez
n’importe quels dés d’Attaque.",2021
40820,"Euron Greyjoy, Seigneur Faucheur de Pyke","Méthodes
fourbes","**Au début d’un tour allié :**

Défaussez 1 autre carte Tactique.
Si vous le faites, prenez 1 carte
dans la défausse de votre adversaire
et ajoutez-la à votre main.

Quand cette carte quitte votre
main, remettez-la dans la
défausse de votre adversaire.

Remplacez tout nom de Général sur
cette carte par Euron Greyjoy.",2021
40821,"Euron Greyjoy, Seigneur Faucheur de Pyke","Habile 
stratagème","**Quand une Unité Combattante
alliée est activée :**

Cette unité ne peut pas effectuer
d’actions ce tour-ci. À la place,
ciblez une autre unité alliée. Elle
effectue 1 action soit de Manœuvre,
soit de Marche, soit de Repli.

S’il s’agit de l’unité d’Euron Greyjoy,
avant d’effectuer cette action,
1 ennemi situé à Longue Portée
ou moins devient **Vulnérable**.",2021
40822,"Euron Greyjoy, Seigneur Faucheur de Pyke",Jeux d'esprit,"**Au début d’un tour allié :**

Ciblez 1 zone Stratégique.

La prochaine fois que quelqu’un
s’empare de cette zone ce round-ci,
une fois l’effet de celle-ci résolu, le joueur
qui ne s’est pas emparé de cette zone
peut immédiatement en activer l’effet.",2021
40823,"Erik Forgefer, Brise-Enclumes","Endurance
du fer","**Quand un ennemi effectue une
Attaque de Mêlée, après avoir
lancé les dés de Défense :**

Vous pouvez retirer 1 pion Pillage
du défenseur. Si vous le faites,
bloquez +D3 Touches.

*(Le pion retiré compte quand même pour tous
les effets se produisant lors de l’attaque.)*",2021
40824,"Erik Forgefer, Brise-Enclumes","Puissance
de l'acier","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Retirez n'importe quel nombre de
pions Pillage de l’attaquant.

Pour chaque pion retiré,
choisissez une option :

• L’attaque peut relancer n’importe
quels dés d’Attaque.
• Cette attaque gagne **Précision**.
• Cette attaque gagne **Cruel**.

*(Les pions retirés comptent quand même pour
tous les effets se produisant lors de l’attaque.)*",2021
40825,"Erik Forgefer, Brise-Enclumes","Attrait
de l'or","**Quand une unité alliée effectue un Test
de Moral, après avoir lancé les dés :**

Vous pouvez défausser 1 pion
Pillage de cette unité. Si vous le
faites, elle réussit ce test.

*(Le pion retiré compte quand même pour tous
les effets se produisant lors de l’attaque.)*",2021
40826,"Baelor Noirmarées, Seigneur de Noirmarées","Retour
de bâton","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Si le défenseur n’a pas été détruit,
l’attaquant subit 2 Blessures pour chaque
rang détruit du défenseur. Si le défenseur
est l’unité de Baelor Noirmarées,
l’attaquant devient également **Paniqué**.",2021
40827,"Baelor Noirmarées, Seigneur de Noirmarées","Rancœur des
Noirmarées","**Au début de n’importe quel tour :**

Attachez cette carte à une Unité
Combattante alliée. Si cette unité soigne
de ses Blessures, retirez-lui cette carte.

Quand cette unité effectue une
Attaque de Mêlée, pour chacun de ses
rangs détruits, choisissez 1 option :

• Cette attaque gagne +1 pour
Toucher et +1 dé d’Attaque pour
chacun de ses rangs détruits.

• Cette attaque gagne **Cruel** et, si
le défenseur échoue son Test de
Panique, il subit +1 Blessure pour
chaque rang détruit de cette unité.",2021
40828,"Baelor Noirmarées, Seigneur de Noirmarées","Conviction des
Noirmarées","**Quand une unité alliée effectue un Test
de Moral, après avoir lancé les dés :**

Cette unité gagne +1 à son lancer
pour chacun de ses rangs détruits,
et +1 supplémentaire pour chaque
rang détruit parmi tous les ennemis
avec lesquels elle est engagée.",2021
40829,"Dagmer Gueule-en-Deux, Maître d'Armes",Soif de gloire,"**Au début de n’importe quel tour :**

Attachez cette carte à une
Unité Combattante alliée
jusqu’à la fin du round.

Tant que cette carte est attachée,
cette unité compte comme ayant
2 pions Pillage et ses Attaques de
Mêlée gagnent +1 pour Toucher.

De plus, tant que cette carte est
attachée, cette unité subit −1 à
ses lancers de dés de Défense.",2021
40830,"Dagmer Gueule-en-Deux, Maître d'Armes","Tactique de
coordination","**Au début de n’importe quel tour :**

Ciblez 2 unités d’Infanterie alliées,
situées à Courte Portée ou moins
l’une de l’autre.

Jusqu’à la fin du tour, ces unités
gagnent chacune les Capacités
non innées de l’autre.

Vous pouvez immédiatement
déclencher un Ordre non utilisé
« Début du Tour » de l’une ou l’autre
De ces unités.",2021-S02
40831,"Dagmer Gueule-en-Deux, Maître d'Armes","Le savoir au
prix du fer","**Au début de n’importe quel tour :**

Vous pouvez dépenser 2 pions
Pillage d’une unité alliée. Si vous
le faites, choisissez 1 option :

• Renvoyez 1 carte Tactique de
votre défausse dans votre main.

• Regardez la main de cartes Tactique de
votre adversaire et défaussez-y 1 carte.",2021
40901,Paquet de Base Martell,"Position
supérieure","**Quand un ennemi effectue
une action de Charge, avant
de résoudre celle-ci :**

Si cet ennemi Charge une unité
de Front, il subit une Charge
Désordonnée sur des résultats de
Distance de Charge de 3 ou moins.

S’il subit une Charge Désordonnée,
il devient **Vulnérable**.",2021
40902,Paquet de Base Martell,"Insoumis,
invaincus,
intacts","**Quand une unité alliée effectue un Test
de Panique, après avoir lancé les dés :**

Cette unité peut relancer n’importe quels
dés de ce test. Si vous contrôlez [SWORDS], elle
réussit ce test au lieu de relancer les dés.

Ciblez 1 unité ennemie à Longue Portée
ou moins de cette unité et attachez-lui
cette carte jusqu’à ce qu’elle soit ciblée
par [SWORDS] ou qu’au moins une de vos Unités
Combattantes alliées soit détruite.

Tant que cette carte est attachée,
cet ennemi subit -2 à ses
lancers de Test de Moral.",2021
40903,Paquet de Base Martell,"Vengeance des
Rhoynars","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante ennemie et
attachez-lui cette carte jusqu’à la fin de
la partie. Quand une Unité de Cavalerie
ou d’Infanterie alliée est détruite,
placez 1 pion Ordre sur cette carte.

Tant que cette carte est pourvue d’un
pion, chaque fois que cette unité
attaque, elle subit 1 Blessure pour chaque
résultat de 1 sur les dés d’Attaque.
Tant que cette carte est pourvue d’un pion et
que l’adversaire de cette unité contrôle [CROWN],
chaque fois que cette unité est ciblée par une
zone Stratégique, avant de résoudre l’effet
de cette zone, elle subit 1 Blessure.",2021
40904,Paquet de Base Martell,"Diplomatie
des sables","**Au début de n’importe quel round :**

Votre adversaire choisit 1 zone
Stratégique, puis vous en choisissez 
une. La première fois qu’une UNC 
s’empare de 1 de ces zones ce 
round-ci, avant d'en résoudre l’effet,
cette UNC perd toutes ses Capacités
jusqu’à la fin du round et le joueur
adverse peut cibler une Unité
Combattante qui devient **Affaiblie**.",2021
40905,Paquet de Base Martell,Réchauffement,"**Quand une Unité Combattante
ennemie est activée :**

Attachez-lui cette carte jusqu’à
ce qu’elle soit ciblée par [SWORDS].

Tant que cette carte est attachée,
cette unité subit les effets suivant en
fonction du round de jeu *(cumulatif)*:

**2+:** Ne peut pas être ciblée par
des cartes Tactiques alliées.

**3+:** Subit -1 pour Toucher.
**4+:** Ne peut pas soigner
ses Blessures.",2021
40906,Paquet de Base Martell,"Habile
stratagème","**Quand une Unité Combattante
alliée est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. À la place, ciblez
1 autre unité alliée. Elle effectue
1 action soit de Manœuvre,
soit de Marche, soit de Repli.

Si vous contrôlez [SWORDS], avant que
cette unité n’effectue son action,
1 ennemi situé à Longue Portée
ou moins devient **Vulnérable**.",2021
40907,Paquet de Base Martell,Tactiques des dunes,"**Quand un ennemi effectue une
Attaque de Mêlée, avant de
lancer les dés d’Attaque :**

Si le défenseur possède autant ou
plus de rangs détruits que l’attaquant,
cette attaque lance sa valeur de
dé d’Attaque la plus basse.

Si vous contrôlez [CROWN], une fois
cette attaque résolue, l’attaquant
devient **Vulnérable** et **Paniqué**.",2021
